"","hlev2g","wksuem","agegp","efmjsi","efmjie"
"45308",6,96,3,3,2
"45309",2,0,5,3,2
"45310",3,0,15,6,1
"45311",1,0,14,6,2
"45312",2,96,16,4,1
"45313",1,0,8,2,1
"45314",3,0,8,2,2
"45315",6,96,1,2,2
"45316",6,96,1,2,2
"45317",2,0,13,2,2
"45318",3,0,12,2,1
"45319",4,0,9,2,1
"45320",3,0,9,2,2
"45321",6,96,2,2,2
"45322",6,96,1,2,2
"45323",6,96,1,2,2
"45324",2,0,13,2,2
"45325",2,0,15,2,1
"45326",2,0,11,2,2
"45327",3,0,10,2,1
"45328",2,30,6,2,2
"45329",9,0,7,4,1
"45330",6,96,2,4,2
"45331",6,96,2,4,2
"45332",6,96,1,4,2
"45333",6,96,1,4,2
"45334",6,96,1,4,2
"45335",2,0,13,2,2
"45336",2,0,13,2,1
"45337",3,31,9,2,2
"45338",3,0,11,2,1
"45339",2,0,12,2,1
"45340",4,4,12,2,2
"45341",2,0,14,2,1
"45342",2,0,14,2,2
"45343",3,0,9,2,2
"45344",4,49,8,2,2
"45345",4,0,13,4,1
"45346",2,0,10,2,1
"45347",1,0,6,4,2
"45348",1,0,6,4,1
"45349",6,96,1,4,2
"45350",2,0,7,2,1
"45351",2,0,7,2,2
"45352",4,26,8,2,2
"45353",4,0,8,2,1
"45354",4,0,7,2,1
"45355",2,20,9,2,2
"45356",3,0,10,2,1
"45357",1,96,16,4,1
"45358",1,96,16,4,2
"45359",2,0,8,2,2
"45360",2,0,8,2,1
"45361",6,96,3,2,2
"45362",6,96,2,2,2
"45363",6,96,1,2,2
"45364",3,0,8,2,2
"45365",3,0,9,2,1
"45366",6,96,2,2,2
"45367",6,96,1,2,2
"45368",6,96,1,2,2
"45369",4,0,8,2,1
"45370",3,0,12,2,1
"45371",1,8,13,2,2
"45372",9,0,9,4,1
"45373",3,0,9,2,1
"45374",3,0,10,2,2
"45375",3,26,11,2,1
"45376",1,0,4,2,2
"45377",6,96,3,2,2
"45378",6,96,3,2,2
"45379",6,96,1,2,2
"45380",4,0,9,2,1
"45381",2,0,8,2,1
"45382",3,0,8,2,2
"45383",6,96,1,2,2
"45384",4,96,16,4,1
"45385",3,96,16,4,2
"45386",2,0,14,2,1
"45387",1,0,7,2,2
"45388",2,0,8,2,1
"45389",6,96,1,2,2
"45390",2,96,16,4,1
"45391",4,0,7,2,1
"45392",3,0,12,2,1
"45393",4,0,8,2,2
"45394",4,0,8,2,1
"45395",6,96,2,2,2
"45396",6,96,1,2,2
"45397",2,0,13,2,2
"45398",4,0,14,2,1
"45399",3,96,16,5,1
"45400",4,13,13,2,2
"45401",2,0,12,2,1
"45402",2,3,6,2,2
"45403",4,8,7,2,1
"45404",1,0,12,5,1
"45405",2,0,13,5,2
"45406",4,96,16,6,1
"45407",3,96,16,6,2
"45408",3,0,8,2,1
"45409",3,0,8,3,1
"45410",3,0,9,2,2
"45411",3,0,8,2,1
"45412",6,96,3,2,2
"45413",6,96,1,2,2
"45414",3,0,10,2,1
"45415",2,0,10,2,2
"45416",6,96,3,2,2
"45417",6,96,3,2,2
"45418",3,0,12,2,1
"45419",3,0,9,2,2
"45420",6,96,1,2,2
"45421",2,0,9,2,1
"45422",2,0,14,6,2
"45423",3,0,14,6,1
"45424",1,96,16,4,1
"45425",3,96,16,4,1
"45426",1,0,11,2,1
"45427",1,0,6,2,2
"45428",2,0,6,2,2
"45429",4,0,13,2,2
"45430",3,11,14,2,1
"45431",1,0,15,2,2
"45432",2,0,15,2,1
"45433",6,96,3,2,2
"45434",1,2,12,2,1
"45435",3,0,13,2,1
"45436",3,0,6,2,1
"45437",1,0,16,4,2
"45438",2,38,15,4,1
"45439",2,0,14,4,2
"45440",1,0,15,4,1
"45441",4,0,8,2,2
"45442",4,0,9,2,1
"45443",6,96,1,2,2
"45444",6,96,1,2,2
"45445",3,0,15,6,2
"45446",3,96,16,6,1
"45447",3,0,12,2,2
"45448",2,0,6,2,1
"45449",2,0,5,2,2
"45450",4,0,11,2,1
"45451",2,0,10,2,2
"45452",6,96,2,2,2
"45453",6,96,1,2,2
"45454",3,12,6,2,2
"45455",2,8,6,2,1
"45456",3,0,15,4,1
"45457",3,0,15,4,2
"45458",3,0,15,6,2
"45459",2,0,15,6,1
"45460",4,52,9,4,2
"45461",3,20,8,4,1
"45462",6,96,1,4,2
"45463",6,96,3,4,2
"45464",6,96,3,4,2
"45465",4,0,13,3,1
"45466",2,0,11,3,2
"45467",6,96,3,3,2
"45468",6,96,2,3,2
"45469",6,96,2,3,2
"45470",1,0,13,3,1
"45471",3,0,8,2,1
"45472",2,52,7,2,2
"45473",6,96,2,2,2
"45474",6,96,2,2,2
"45475",6,96,1,2,2
"45476",6,96,1,2,2
"45477",3,0,12,2,1
"45478",3,0,8,2,1
"45479",3,0,8,2,1
"45480",2,25,12,2,1
"45481",4,0,11,2,2
"45482",1,0,11,2,1
"45483",3,52,11,5,1
"45484",1,0,15,6,2
"45485",3,96,16,6,1
"45486",3,0,13,3,1
"45487",4,0,12,3,2
"45488",3,0,9,2,2
"45489",2,0,8,2,1
"45490",6,96,3,2,2
"45491",6,96,2,2,2
"45492",6,96,1,2,2
"45493",3,0,12,2,1
"45494",2,0,11,2,2
"45495",4,0,11,2,1
"45496",6,96,3,2,2
"45497",1,96,16,4,1
"45498",1,96,16,4,2
"45499",4,0,12,5,1
"45500",2,0,11,5,2
"45501",1,0,4,5,2
"45502",6,96,3,5,2
"45503",2,0,5,5,2
"45504",3,96,16,6,2
"45505",1,96,16,6,1
"45506",3,96,16,4,1
"45507",2,96,16,4,2
"45508",4,0,10,2,2
"45509",4,10,10,2,1
"45510",1,0,5,2,2
"45511",6,96,2,2,2
"45512",3,0,12,2,1
"45513",2,0,12,2,2
"45514",4,16,6,2,2
"45515",3,0,13,2,1
"45516",1,0,6,4,1
"45517",2,0,7,4,2
"45518",6,96,1,4,2
"45519",4,0,10,2,1
"45520",4,0,10,2,2
"45521",6,96,3,2,2
"45522",6,96,3,2,2
"45523",1,96,16,5,2
"45524",3,96,16,5,1
"45525",1,0,10,4,1
"45526",1,52,5,4,2
"45527",1,52,4,4,2
"45528",4,0,12,2,1
"45529",3,0,12,2,2
"45530",1,96,16,4,2
"45531",1,96,16,4,1
"45532",4,0,8,2,1
"45533",4,30,8,2,2
"45534",3,8,9,2,2
"45535",3,0,11,2,1
"45536",6,96,3,2,2
"45537",6,96,2,2,2
"45538",6,96,2,2,2
"45539",6,96,1,2,2
"45540",6,96,1,2,2
"45541",2,0,11,4,2
"45542",3,0,10,4,1
"45543",1,96,16,4,1
"45544",4,0,12,3,1
"45545",4,0,12,3,2
"45546",6,96,3,3,2
"45547",3,0,10,2,1
"45548",6,96,3,2,2
"45549",2,0,8,2,1
"45550",4,0,7,2,2
"45551",2,0,13,2,2
"45552",3,0,13,2,1
"45553",2,5,12,2,1
"45554",2,0,12,2,2
"45555",3,19,7,2,1
"45556",1,96,16,4,1
"45557",2,0,8,3,1
"45558",9,16,11,4,1
"45559",1,0,14,2,1
"45560",3,0,13,2,2
"45561",2,0,14,2,2
"45562",2,0,13,2,1
"45563",3,0,9,2,1
"45564",6,96,1,2,2
"45565",1,96,16,6,1
"45566",3,0,7,2,2
"45567",4,0,7,2,1
"45568",6,96,1,2,2
"45569",2,96,16,6,1
"45570",2,0,15,6,2
"45571",1,0,15,2,1
"45572",4,0,14,6,1
"45573",4,0,14,6,2
"45574",3,0,8,2,2
"45575",3,23,8,2,1
"45576",4,0,9,2,1
"45577",6,96,1,2,2
"45578",6,96,1,2,2
"45579",3,0,13,2,2
"45580",3,14,13,2,1
"45581",4,0,14,5,1
"45582",3,0,13,2,1
"45583",2,0,13,2,2
"45584",2,2,5,2,2
"45585",6,96,3,2,2
"45586",4,96,16,2,2
"45587",3,0,12,2,1
"45588",3,32,13,2,2
"45589",1,0,5,2,2
"45590",1,0,4,2,2
"45591",1,0,12,3,2
"45592",1,0,15,3,1
"45593",1,0,15,4,2
"45594",1,96,16,4,1
"45595",1,0,12,4,2
"45596",1,0,12,4,1
"45597",2,0,12,2,1
"45598",4,0,13,2,2
"45599",4,0,10,2,2
"45600",2,0,5,2,1
"45601",4,0,10,2,2
"45602",4,0,10,2,1
"45603",2,3,6,2,2
"45604",6,96,3,2,2
"45605",2,0,14,2,1
"45606",4,0,14,2,2
"45607",2,0,8,2,1
"45608",1,0,15,2,2
"45609",4,0,14,2,1
"45610",3,0,7,2,1
"45611",1,0,16,6,1
"45612",1,96,16,6,2
"45613",3,0,7,2,1
"45614",3,0,7,2,1
"45615",3,0,12,2,1
"45616",3,32,14,2,2
"45617",3,0,7,2,2
"45618",1,0,11,2,2
"45619",2,24,12,2,1
"45620",2,0,14,2,1
"45621",3,0,12,2,1
"45622",3,0,12,2,2
"45623",2,9,9,2,2
"45624",4,0,10,2,1
"45625",6,96,3,2,2
"45626",6,96,2,2,2
"45627",6,96,2,2,2
"45628",6,96,1,2,2
"45629",2,0,6,2,2
"45630",1,40,6,2,2
"45631",2,0,7,2,1
"45632",2,40,7,2,2
"45633",2,0,6,2,2
"45634",2,0,13,2,1
"45635",3,0,15,4,1
"45636",4,0,13,2,1
"45637",4,0,13,2,2
"45638",3,96,16,4,2
"45639",3,96,16,4,1
"45640",4,0,11,2,1
"45641",1,0,12,2,1
"45642",1,0,13,2,2
"45643",2,0,5,2,2
"45644",2,0,8,2,1
"45645",4,0,13,2,2
"45646",3,0,8,2,1
"45647",2,0,8,2,2
"45648",6,96,2,2,2
"45649",6,96,1,2,2
"45650",6,96,1,2,2
"45651",1,0,12,4,1
"45652",1,96,16,4,2
"45653",1,0,13,4,2
"45654",4,0,6,4,2
"45655",3,0,10,4,1
"45656",1,0,4,4,2
"45657",6,96,3,4,2
"45658",6,96,3,4,2
"45659",6,96,2,4,2
"45660",3,0,7,2,2
"45661",4,0,9,2,1
"45662",2,0,5,2,2
"45663",6,96,3,2,2
"45664",6,96,1,2,2
"45665",6,96,1,2,2
"45666",4,52,14,2,2
"45667",3,0,13,2,1
"45668",2,0,15,4,1
"45669",4,0,14,4,2
"45670",1,96,16,4,1
"45671",4,0,12,2,2
"45672",3,0,12,2,1
"45673",2,0,6,2,2
"45674",2,0,5,2,2
"45675",2,0,10,3,1
"45676",3,0,10,3,2
"45677",1,0,4,3,2
"45678",6,96,3,3,2
"45679",2,96,16,4,1
"45680",1,96,16,2,2
"45681",3,96,16,2,2
"45682",2,0,12,2,1
"45683",4,10,9,2,2
"45684",4,0,9,2,1
"45685",6,96,1,2,2
"45686",3,0,11,2,2
"45687",6,96,2,2,2
"45688",3,0,11,2,1
"45689",3,0,8,2,1
"45690",6,96,3,2,2
"45691",1,0,15,6,1
"45692",2,0,14,6,2
"45693",1,0,15,5,1
"45694",1,0,15,5,2
"45695",3,0,10,2,1
"45696",3,52,11,2,2
"45697",4,0,6,2,2
"45698",2,0,4,2,2
"45699",6,96,3,2,2
"45700",2,0,12,2,2
"45701",1,0,11,2,1
"45702",2,0,7,2,2
"45703",6,96,3,2,2
"45704",6,96,2,2,2
"45705",4,0,11,3,1
"45706",2,0,13,7,2
"45707",3,0,14,7,1
"45708",2,0,11,2,1
"45709",2,0,13,2,2
"45710",3,0,11,2,1
"45711",3,0,13,2,2
"45712",4,0,6,2,2
"45713",2,0,5,2,2
"45714",6,96,2,2,2
"45715",1,96,16,4,1
"45716",1,0,15,4,2
"45717",2,52,12,4,2
"45718",4,0,13,5,1
"45719",3,0,10,2,2
"45720",3,0,10,2,1
"45721",6,96,3,2,2
"45722",6,96,2,2,2
"45723",2,0,13,2,1
"45724",3,0,15,6,1
"45725",2,0,15,6,2
"45726",3,0,13,4,1
"45727",4,0,9,2,1
"45728",4,0,13,2,1
"45729",4,26,10,2,2
"45730",6,96,3,2,2
"45731",4,0,11,2,1
"45732",4,0,11,2,2
"45733",6,96,3,2,2
"45734",6,96,3,2,2
"45735",1,96,16,4,1
"45736",2,0,10,4,2
"45737",1,12,6,4,2
"45738",1,0,5,4,2
"45739",3,96,16,4,1
"45740",4,8,13,2,1
"45741",4,96,16,6,1
"45742",9,0,15,2,1
"45743",3,0,6,2,1
"45744",6,96,1,2,2
"45745",2,0,15,4,2
"45746",1,0,15,4,1
"45747",4,0,12,2,2
"45748",3,0,13,2,1
"45749",2,0,6,2,2
"45750",2,0,5,2,2
"45751",6,96,3,2,2
"45752",3,0,12,2,2
"45753",1,0,12,2,1
"45754",9,4,11,4,1
"45755",4,0,15,6,1
"45756",2,0,15,6,2
"45757",3,0,9,2,2
"45758",3,0,8,2,1
"45759",6,96,3,2,2
"45760",2,0,15,6,1
"45761",2,96,16,6,2
"45762",4,0,7,2,2
"45763",4,0,9,2,1
"45764",6,96,3,2,2
"45765",6,96,1,2,2
"45766",6,96,1,2,2
"45767",6,96,1,2,2
"45768",1,0,15,4,1
"45769",2,0,14,4,2
"45770",2,0,7,2,1
"45771",2,0,15,4,1
"45772",4,96,16,4,1
"45773",3,96,16,4,2
"45774",1,0,12,2,1
"45775",3,0,12,2,2
"45776",1,96,16,2,2
"45777",1,0,13,2,1
"45778",4,0,12,2,2
"45779",4,0,9,2,1
"45780",6,96,3,2,2
"45781",6,96,2,2,2
"45782",4,0,13,2,1
"45783",3,0,11,2,2
"45784",2,0,6,2,2
"45785",2,0,6,2,2
"45786",4,0,10,2,1
"45787",2,0,10,2,2
"45788",6,96,3,2,2
"45789",6,96,2,2,2
"45790",2,0,9,2,1
"45791",6,96,3,2,2
"45792",6,96,3,2,2
"45793",6,96,2,2,2
"45794",6,96,1,2,2
"45795",4,0,9,2,2
"45796",3,30,13,4,1
"45797",3,96,16,6,1
"45798",2,0,12,6,2
"45799",4,0,12,2,1
"45800",2,0,11,2,2
"45801",4,96,16,4,1
"45802",4,0,8,2,2
"45803",4,0,9,2,1
"45804",4,0,11,2,2
"45805",3,0,10,2,1
"45806",1,0,7,2,1
"45807",2,0,7,2,1
"45808",3,0,11,2,1
"45809",2,0,6,2,2
"45810",3,24,12,2,1
"45811",1,32,12,2,2
"45812",3,52,12,2,2
"45813",3,16,12,2,1
"45814",9,52,15,2,1
"45815",1,52,14,2,2
"45816",2,0,13,2,1
"45817",1,0,6,2,2
"45818",2,2,14,7,1
"45819",4,0,11,2,1
"45820",1,0,5,2,2
"45821",1,96,16,4,1
"45822",2,0,11,2,1
"45823",3,0,10,2,2
"45824",1,0,4,2,2
"45825",1,8,4,2,2
"45826",3,0,13,2,1
"45827",4,0,15,2,2
"45828",2,4,6,2,2
"45829",4,0,6,2,1
"45830",4,10,7,2,2
"45831",3,0,8,2,1
"45832",3,96,16,4,1
"45833",3,0,11,3,2
"45834",1,0,11,3,1
"45835",6,96,3,3,2
"45836",6,96,3,3,2
"45837",1,0,15,4,1
"45838",1,52,15,4,2
"45839",1,96,16,4,1
"45840",2,0,14,5,2
"45841",2,0,15,5,1
"45842",3,0,10,2,2
"45843",3,0,12,2,1
"45844",2,0,6,2,2
"45845",1,96,16,6,1
"45846",2,0,15,6,1
"45847",2,0,14,6,2
"45848",3,16,10,2,1
"45849",6,96,3,2,2
"45850",2,0,9,2,2
"45851",6,96,3,2,2
"45852",6,96,2,2,2
"45853",6,96,2,2,2
"45854",4,0,10,2,1
"45855",4,46,11,2,2
"45856",3,0,7,2,2
"45857",2,52,5,2,2
"45858",2,0,6,2,2
"45859",2,0,14,2,1
"45860",2,52,11,2,2
"45861",3,0,6,2,1
"45862",3,8,5,2,1
"45863",3,0,5,2,1
"45864",3,0,6,2,1
"45865",1,28,14,2,2
"45866",1,0,13,2,1
"45867",2,0,13,4,2
"45868",3,52,11,4,1
"45869",3,0,12,2,2
"45870",2,0,11,2,1
"45871",4,0,6,2,2
"45872",3,0,8,2,1
"45873",3,50,6,4,1
"45874",6,96,2,2,2
"45875",2,0,14,2,1
"45876",3,0,9,2,2
"45877",4,0,9,2,1
"45878",6,96,3,2,2
"45879",6,96,2,2,2
"45880",6,96,2,2,2
"45881",2,0,12,2,1
"45882",2,0,11,4,1
"45883",1,96,16,5,2
"45884",1,0,15,5,1
"45885",3,0,14,2,1
"45886",3,0,15,2,1
"45887",3,96,16,6,1
"45888",2,0,6,2,1
"45889",3,24,13,2,2
"45890",1,0,14,2,1
"45891",3,96,16,4,1
"45892",3,0,16,4,2
"45893",3,0,11,4,1
"45894",3,0,10,4,2
"45895",6,96,3,4,2
"45896",6,96,3,4,2
"45897",6,96,1,4,2
"45898",6,96,1,4,2
"45899",2,0,14,2,2
"45900",3,0,8,2,1
"45901",3,0,8,2,2
"45902",2,0,12,2,1
"45903",1,0,12,2,2
"45904",2,6,4,2,2
"45905",1,96,16,4,1
"45906",4,10,10,2,1
"45907",9,20,9,2,2
"45908",6,96,1,2,2
"45909",3,0,12,2,1
"45910",4,0,6,2,2
"45911",2,0,6,2,2
"45912",2,0,15,4,1
"45913",2,0,15,4,2
"45914",9,0,15,4,1
"45915",3,0,7,4,2
"45916",3,12,7,2,1
"45917",2,0,11,2,2
"45918",4,0,12,2,1
"45919",4,0,10,2,1
"45920",4,0,10,2,2
"45921",6,96,2,2,2
"45922",6,96,2,2,2
"45923",6,96,2,2,2
"45924",6,96,1,2,2
"45925",3,96,16,4,1
"45926",3,96,16,4,2
"45927",4,0,14,2,2
"45928",3,0,13,2,1
"45929",3,0,15,4,1
"45930",2,0,9,2,1
"45931",2,0,8,2,2
"45932",6,96,1,2,2
"45933",6,96,2,2,2
"45934",4,0,8,2,1
"45935",3,0,13,2,2
"45936",3,0,14,2,1
"45937",3,0,13,2,2
"45938",4,0,14,2,1
"45939",1,0,16,5,1
"45940",1,0,16,5,2
"45941",3,0,13,2,2
"45942",2,0,11,2,1
"45943",6,96,3,2,2
"45944",6,96,3,2,2
"45945",2,0,14,2,1
"45946",2,0,14,2,2
"45947",4,0,9,2,1
"45948",4,0,8,2,2
"45949",6,96,3,2,2
"45950",6,96,2,2,2
"45951",6,96,1,2,2
"45952",4,96,16,4,1
"45953",3,0,15,4,2
"45954",2,0,10,3,2
"45955",2,4,13,3,1
"45956",3,18,6,3,2
"45957",2,96,16,4,1
"45958",1,96,16,4,2
"45959",3,0,6,2,1
"45960",3,0,6,2,2
"45961",3,0,13,2,1
"45962",1,0,16,4,1
"45963",2,0,15,4,2
"45964",1,96,16,4,1
"45965",1,96,16,4,2
"45966",1,0,11,3,1
"45967",2,52,13,4,1
"45968",2,0,12,2,1
"45969",1,96,16,4,1
"45970",2,0,6,4,2
"45971",2,0,10,4,1
"45972",2,0,11,4,2
"45973",6,96,2,4,2
"45974",2,22,10,4,1
"45975",6,96,3,4,2
"45976",6,96,1,4,2
"45977",4,0,13,4,1
"45978",4,20,12,2,1
"45979",1,0,15,4,1
"45980",3,52,12,2,2
"45981",1,12,13,2,1
"45982",3,12,6,2,2
"45983",4,0,11,2,1
"45984",6,96,3,2,2
"45985",6,96,3,2,2
"45986",4,0,9,2,1
"45987",6,96,3,2,2
"45988",6,96,2,2,2
"45989",6,96,1,2,2
"45990",1,0,12,2,2
"45991",1,0,12,2,1
"45992",2,0,13,4,2
"45993",1,96,16,4,1
"45994",4,0,13,2,1
"45995",3,0,14,2,2
"45996",3,0,7,2,1
"45997",3,0,6,2,2
"45998",6,96,1,2,2
"45999",2,0,10,2,2
"46000",3,0,9,2,1
"46001",6,96,3,2,2
"46002",6,96,3,2,2
"46003",2,0,9,4,2
"46004",2,0,8,4,1
"46005",6,96,2,4,2
"46006",6,96,3,4,2
"46007",6,96,2,4,2
"46008",6,96,3,4,2
"46009",6,96,3,4,2
"46010",3,0,15,6,1
"46011",2,0,15,6,2
"46012",2,0,13,2,2
"46013",2,0,7,2,2
"46014",1,0,14,2,1
"46015",1,0,14,4,1
"46016",2,0,13,2,2
"46017",2,0,12,2,2
"46018",2,0,8,2,1
"46019",3,0,8,2,2
"46020",2,22,7,2,2
"46021",3,0,11,2,1
"46022",3,0,9,2,2
"46023",1,0,5,2,2
"46024",1,0,5,2,2
"46025",6,96,3,2,2
"46026",1,12,8,2,2
"46027",2,0,8,2,1
"46028",6,96,3,2,2
"46029",3,0,8,2,1
"46030",6,96,3,2,2
"46031",3,37,11,2,2
"46032",3,37,12,2,1
"46033",4,0,9,2,2
"46034",3,0,9,2,1
"46035",6,96,2,2,2
"46036",6,96,1,2,2
"46037",2,0,12,2,1
"46038",2,0,5,2,2
"46039",4,8,13,4,1
"46040",4,0,13,4,2
"46041",4,0,10,2,2
"46042",3,0,10,2,1
"46043",6,96,3,2,2
"46044",6,96,3,2,2
"46045",4,19,11,2,2
"46046",6,96,3,2,2
"46047",2,0,13,2,1
"46048",2,0,7,2,1
"46049",6,96,1,2,2
"46050",3,0,6,2,2
"46051",3,0,15,4,1
"46052",3,96,16,4,2
"46053",4,0,9,2,2
"46054",4,0,11,2,1
"46055",6,96,2,2,2
"46056",6,96,1,2,2
"46057",6,96,1,2,2
"46058",3,96,16,5,1
"46059",1,96,16,4,2
"46060",2,41,11,4,1
"46061",1,96,16,4,1
"46062",1,96,16,4,2
"46063",4,0,10,2,2
"46064",3,0,11,2,1
"46065",6,96,3,2,2
"46066",6,96,3,2,2
"46067",6,96,2,2,2
"46068",2,0,15,5,1
"46069",4,0,14,3,1
"46070",3,0,7,2,1
"46071",6,96,1,2,2
"46072",4,0,10,2,2
"46073",2,0,10,2,1
"46074",6,96,3,2,2
"46075",2,0,5,2,2
"46076",2,0,5,2,2
"46077",1,96,16,4,1
"46078",2,0,12,2,2
"46079",2,0,12,2,1
"46080",3,0,7,2,1
"46081",3,0,6,2,2
"46082",3,0,12,2,1
"46083",2,0,13,2,2
"46084",1,96,16,4,1
"46085",3,0,8,2,1
"46086",4,0,8,2,2
"46087",4,0,15,6,1
"46088",4,0,15,6,2
"46089",4,0,8,2,2
"46090",4,0,8,2,1
"46091",6,96,2,2,2
"46092",6,96,2,2,2
"46093",6,96,1,2,2
"46094",6,96,1,2,2
"46095",1,0,15,4,1
"46096",2,0,11,4,1
"46097",2,0,12,2,1
"46098",2,0,12,2,2
"46099",1,12,4,2,2
"46100",3,0,12,2,2
"46101",3,0,10,2,1
"46102",1,0,15,2,2
"46103",6,96,3,2,2
"46104",6,96,3,2,2
"46105",4,0,14,4,2
"46106",3,0,14,4,1
"46107",3,0,15,6,2
"46108",4,0,13,6,1
"46109",2,0,7,6,2
"46110",4,0,7,6,2
"46111",4,0,8,2,2
"46112",3,4,8,2,1
"46113",6,96,1,2,2
"46114",3,0,13,2,2
"46115",3,0,13,2,1
"46116",3,0,12,2,2
"46117",3,0,12,2,1
"46118",3,0,6,2,2
"46119",1,0,4,2,2
"46120",3,0,9,2,1
"46121",1,17,7,2,2
"46122",3,0,7,2,1
"46123",4,0,15,6,1
"46124",4,0,13,2,1
"46125",1,96,16,4,1
"46126",1,0,12,2,1
"46127",4,0,10,2,1
"46128",3,16,13,2,2
"46129",3,0,8,2,1
"46130",1,96,16,4,2
"46131",1,96,16,4,1
"46132",4,0,11,2,1
"46133",4,0,11,2,2
"46134",6,96,2,2,2
"46135",6,96,1,2,2
"46136",3,0,12,2,1
"46137",1,0,12,2,2
"46138",6,96,3,2,2
"46139",2,0,8,2,1
"46140",3,0,8,2,2
"46141",6,96,2,2,2
"46142",6,96,1,2,2
"46143",6,96,1,2,2
"46144",4,0,8,2,2
"46145",4,0,9,2,1
"46146",2,96,16,4,2
"46147",2,96,16,4,1
"46148",1,0,13,2,1
"46149",3,0,13,2,2
"46150",2,0,9,2,2
"46151",2,0,11,2,2
"46152",1,0,12,2,2
"46153",2,0,7,2,2
"46154",3,0,6,2,1
"46155",1,96,16,4,1
"46156",1,96,16,4,1
"46157",2,0,15,4,1
"46158",4,96,16,4,2
"46159",9,26,8,4,1
"46160",4,0,11,2,1
"46161",4,0,11,2,2
"46162",6,96,2,2,2
"46163",2,0,4,2,2
"46164",3,0,11,2,2
"46165",3,0,13,2,1
"46166",1,0,8,2,2
"46167",2,0,8,2,1
"46168",2,0,12,2,2
"46169",6,96,3,2,2
"46170",6,96,3,2,2
"46171",6,96,2,2,2
"46172",4,0,9,4,1
"46173",4,0,9,4,2
"46174",6,96,2,4,2
"46175",6,96,1,4,2
"46176",6,96,1,4,2
"46177",1,0,9,2,2
"46178",3,0,8,2,1
"46179",6,96,3,2,2
"46180",6,96,2,2,2
"46181",1,28,12,2,1
"46182",2,0,13,2,2
"46183",2,0,10,3,1
"46184",3,0,14,2,1
"46185",4,0,12,2,2
"46186",4,0,12,2,1
"46187",4,52,6,2,2
"46188",4,96,16,6,1
"46189",2,0,12,2,1
"46190",3,0,11,2,2
"46191",2,0,11,2,1
"46192",1,0,4,2,2
"46193",6,96,3,2,2
"46194",6,96,3,2,2
"46195",3,0,12,3,1
"46196",2,0,12,3,2
"46197",1,0,4,3,2
"46198",3,0,6,2,1
"46199",3,0,6,2,1
"46200",3,0,6,2,1
"46201",3,0,7,2,2
"46202",4,0,8,2,1
"46203",6,96,1,2,2
"46204",6,96,1,2,2
"46205",4,0,7,2,2
"46206",3,0,7,2,1
"46207",6,96,1,2,2
"46208",2,0,15,4,1
"46209",4,0,9,2,2
"46210",4,0,8,2,1
"46211",4,0,14,4,1
"46212",3,0,15,2,2
"46213",4,0,15,2,1
"46214",1,0,10,2,2
"46215",2,0,7,2,1
"46216",2,12,7,2,2
"46217",3,0,13,2,1
"46218",2,0,12,2,2
"46219",2,0,12,2,1
"46220",6,96,3,2,2
"46221",2,0,11,2,1
"46222",1,0,10,2,2
"46223",3,0,11,2,1
"46224",3,0,6,2,2
"46225",1,0,4,2,2
"46226",2,0,12,2,1
"46227",2,0,12,2,2
"46228",4,0,14,2,1
"46229",3,0,8,2,1
"46230",3,0,15,6,2
"46231",4,0,14,6,1
"46232",2,0,12,2,1
"46233",2,0,13,2,2
"46234",1,0,10,4,2
"46235",1,0,9,4,1
"46236",6,96,3,4,2
"46237",6,96,2,4,2
"46238",6,96,1,4,2
"46239",6,96,1,4,2
"46240",2,0,9,2,2
"46241",2,0,10,2,1
"46242",6,96,3,2,2
"46243",6,96,2,2,2
"46244",2,0,13,2,2
"46245",3,0,13,2,1
"46246",2,0,12,2,1
"46247",4,0,15,2,2
"46248",2,0,6,2,2
"46249",3,0,9,2,1
"46250",3,0,9,2,2
"46251",6,96,3,2,2
"46252",2,26,5,2,2
"46253",1,96,16,4,1
"46254",4,0,10,2,2
"46255",2,0,10,2,1
"46256",2,0,4,2,2
"46257",6,96,1,2,2
"46258",3,0,13,2,1
"46259",3,96,16,2,2
"46260",1,0,14,2,1
"46261",3,0,7,2,1
"46262",2,20,7,2,1
"46263",1,0,8,2,1
"46264",3,0,7,2,2
"46265",6,96,3,2,2
"46266",1,0,4,2,2
"46267",1,0,14,3,2
"46268",1,0,13,3,1
"46269",4,0,10,2,2
"46270",1,0,8,2,1
"46271",6,96,2,2,2
"46272",6,96,3,2,2
"46273",6,96,1,2,2
"46274",1,10,11,2,1
"46275",1,0,12,2,2
"46276",1,42,4,2,2
"46277",4,0,9,2,1
"46278",6,96,1,2,2
"46279",6,96,3,2,2
"46280",4,0,9,2,2
"46281",4,0,9,2,1
"46282",6,96,2,2,2
"46283",6,96,2,2,2
"46284",6,96,1,2,2
"46285",2,0,13,6,1
"46286",3,0,10,2,2
"46287",3,0,11,2,1
"46288",2,0,12,2,1
"46289",3,0,11,2,2
"46290",2,0,6,2,2
"46291",6,96,3,2,2
"46292",2,0,13,2,2
"46293",1,0,13,2,1
"46294",1,0,14,2,1
"46295",2,0,13,2,1
"46296",2,0,13,2,2
"46297",1,26,6,2,2
"46298",3,0,10,2,2
"46299",4,0,10,2,1
"46300",6,96,2,2,2
"46301",6,96,2,2,2
"46302",2,0,8,2,1
"46303",2,0,7,2,1
"46304",3,0,8,2,1
